Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,Eco (won),3,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,$$ (won),4,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,$$$ (won),11,9
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,Pistol Won,,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,Eco (won),9,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,$ (won),4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,$$ (won),11,5
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,$$$ (won),34,16
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,Pistol Won,,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,Eco (won),9,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,$ (won),4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,$$ (won),14,9
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,$$$ (won),31,22
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,Eco (won),4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,$ (won),1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,$$ (won),4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,$$$ (won),9,4
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,$$ (won),4,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,$$$ (won),11,9
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,Eco (won),4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,$ (won),0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,$$ (won),4,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,$$$ (won),16,8
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,$$ (won),7,5
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,$$$ (won),14,6
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,Eco (won),8,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,$ (won),1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,$$ (won),8,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,$$$ (won),25,12
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,Pistol Won,,4
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,Eco (won),4,4
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,$ (won),2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,$$ (won),11,7
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,$$$ (won),25,15
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,Eco (won),4,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,$ (won),2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,$$ (won),5,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,$$$ (won),12,6
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,$$ (won),9,5
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,$$$ (won),11,6
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,Eco (won),4,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,$$ (won),5,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,$$$ (won),13,10
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,Eco (won),2,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,$ (won),1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,$$ (won),10,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,$$$ (won),10,5
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,Eco (won),4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,$ (won),0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,$$ (won),4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,$$$ (won),12,7
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,$$ (won),7,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,$$$ (won),10,8
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,Eco (won),12,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,$ (won),3,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,$$ (won),14,5
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,$$$ (won),37,23
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,Pistol Won,,5
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,Eco (won),6,5
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,$ (won),3,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,$$ (won),26,11
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,$$$ (won),31,19
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,Eco (won),3,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,$ (won),0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,$$ (won),3,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,$$$ (won),9,9
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,Eco (won),3,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,$ (won),0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,$$ (won),9,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,$$$ (won),3,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,$$ (won),5,4
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,$$$ (won),8,7
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,Eco (won),4,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,$ (won),0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,$$ (won),7,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,$$$ (won),5,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,Pistol Won,,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,Eco (won),5,4
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,$$ (won),8,6
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,$$$ (won),17,16
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,Eco (won),7,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,$ (won),0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,$$ (won),16,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,$$$ (won),8,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Karmine Corp,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Karmine Corp,Eco (won),3,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Karmine Corp,$ (won),1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Karmine Corp,$$ (won),7,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Karmine Corp,$$$ (won),12,6
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Paper Rex,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Paper Rex,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Paper Rex,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Paper Rex,$$ (won),7,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Bind,Paper Rex,$$$ (won),13,8
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Karmine Corp,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Karmine Corp,Eco (won),4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Karmine Corp,$ (won),0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Karmine Corp,$$ (won),2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Karmine Corp,$$$ (won),13,11
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Paper Rex,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Paper Rex,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Paper Rex,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Paper Rex,$$ (won),10,4
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Lotus,Paper Rex,$$$ (won),6,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Karmine Corp,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Karmine Corp,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Karmine Corp,$ (won),2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Karmine Corp,$$ (won),6,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Karmine Corp,$$$ (won),16,7
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Paper Rex,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Paper Rex,Eco (won),4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Paper Rex,$ (won),1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Paper Rex,$$ (won),3,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,Ascent,Paper Rex,$$$ (won),18,13
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,Eco (won),9,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,$ (won),3,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,$$ (won),15,8
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,$$$ (won),41,24
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Paper Rex,Pistol Won,,4
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Paper Rex,Eco (won),8,4
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Paper Rex,$ (won),3,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Paper Rex,$$ (won),20,8
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Paper Rex,$$$ (won),37,21
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Gen.G,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Gen.G,Eco (won),4,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Gen.G,$ (won),0,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Gen.G,$$ (won),0,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Gen.G,$$$ (won),17,13
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Paper Rex,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Paper Rex,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Paper Rex,$ (won),0,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Paper Rex,$$ (won),12,4
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Split,Paper Rex,$$$ (won),7,2
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Gen.G,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Gen.G,Eco (won),3,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Gen.G,$ (won),1,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Gen.G,$$ (won),3,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Gen.G,$$$ (won),15,10
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Paper Rex,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Paper Rex,Eco (won),3,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Paper Rex,$ (won),3,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Paper Rex,$$ (won),5,3
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,Lotus,Paper Rex,$$$ (won),11,5
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Gen.G,Pistol Won,,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Gen.G,Eco (won),7,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Gen.G,$ (won),1,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Gen.G,$$ (won),3,1
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Gen.G,$$$ (won),32,23
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Paper Rex,Pistol Won,,3
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Paper Rex,Eco (won),5,3
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Paper Rex,$ (won),3,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Paper Rex,$$ (won),17,7
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Gen.G vs Paper Rex,All Maps,Paper Rex,$$$ (won),18,7
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,Sentinels,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,Sentinels,Eco (won),2,2
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,Sentinels,$ (won),0,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,Sentinels,$$ (won),5,5
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,Sentinels,$$$ (won),10,6
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,LOUD,Pistol Won,,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,LOUD,Eco (won),3,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,LOUD,$ (won),2,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,LOUD,$$ (won),3,0
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Split,LOUD,$$$ (won),9,4
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Icebox,Sentinels,Pistol Won,,2
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sentinels vs LOUD,Icebox,Sentinels,Eco (won),2,2
