Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Split,Sentinels,Zellsis,viper,4,,,,,,,,,47,3,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Split,Sentinels,johnqt,cypher,2,,,,,,,,,55,0,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Split,Sentinels,zekken,raze,6,3,,,,,,,,81,0,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Split,Karmine Corp,MAGNUM,fade,1,,,,,,,,,25,4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Split,Karmine Corp,sh1n,astra,3,1,,,,2,,,,52,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Split,Karmine Corp,marteen,yoru,2,1,,,,,,,,45,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Split,Karmine Corp,tomaszy,omen,,,,,,,,,,22,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Split,Karmine Corp,N4RRATE,raze,4,,,,,,,,,48,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Sentinels,TenZ,omen,4,1,1,,,,,,,61,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Sentinels,Sacy,fade,1,,,,,,,,,35,4,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Sentinels,Zellsis,killjoy,4,,,,1,,,,,62,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Sentinels,johnqt,viper,3,1,,,,,,,,72,2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Sentinels,zekken,raze,4,1,,,,,,,,37,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Karmine Corp,MAGNUM,killjoy,1,3,,,,,,,,55,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Karmine Corp,sh1n,omen,3,,,,,,,,,40,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Karmine Corp,marteen,raze,1,1,1,,,,,,,36,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Karmine Corp,tomaszy,viper,2,,,,,,,,,33,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sentinels vs Karmine Corp,Lotus,Karmine Corp,N4RRATE,fade,2,3,,,,,1,,,57,6,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,nobody,"skye, sova",8,1,,,1,1,,,,48,5,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,ZmjjKK,"jett, raze",11,6,1,,,1,,,,75,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,Haodong,"omen, viper",6,1,,,,,,,,47,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,Smoggy,"breach, kayo",5,1,,,1,,,,,40,8,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,EDward Gaming,CHICHOO,"cypher, killjoy, viper",7,,,,,,,,,42,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,Lakia,"gekko, skye, sova",6,1,,,1,,,,,46,15,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,Munchkin,"kayo, viper",7,2,,,,,,,,49,3,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,t3xture,"jett, raze",10,1,1,1,2,,,,,46,3,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,Meteor,"jett, killjoy, yoru",12,6,,,1,,,,,67,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,All Maps,Gen.G,Karon,"astra, omen, viper",8,2,,,1,,1,,,59,4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,EDward Gaming,nobody,sova,4,1,,,1,,,,,66,3,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,EDward Gaming,ZmjjKK,jett,4,3,,,,,,,,80,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,EDward Gaming,Haodong,viper,2,1,,,,,,,,57,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,EDward Gaming,Smoggy,kayo,1,,,,1,,,,,41,4,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,EDward Gaming,CHICHOO,killjoy,4,,,,,,,,,63,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,Gen.G,Lakia,gekko,,,,,,,,,,18,4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,Gen.G,Munchkin,kayo,2,1,,,,,,,,52,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,Gen.G,t3xture,jett,3,,,,,,,,,40,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,Gen.G,Meteor,killjoy,3,2,,,,,,,,59,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Icebox,Gen.G,Karon,viper,3,1,,,1,,1,,,66,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,EDward Gaming,nobody,skye,2,,,,,1,,,,35,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,EDward Gaming,ZmjjKK,raze,2,3,1,,,1,,,,100,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,EDward Gaming,Haodong,omen,3,,,,,,,,,40,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,EDward Gaming,Smoggy,breach,2,,,,,,,,,36,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,EDward Gaming,CHICHOO,viper,1,,,,,,,,,27,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,Gen.G,Lakia,skye,3,,,,1,,,,,62,6,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,Gen.G,Munchkin,viper,3,,,,,,,,,54,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,Gen.G,t3xture,raze,3,1,1,1,2,,,,,56,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,Gen.G,Meteor,jett,5,3,,,,,,,,74,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Split,Gen.G,Karon,omen,3,,,,,,,,,45,4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,EDward Gaming,nobody,sova,2,,,,,,,,,43,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,EDward Gaming,ZmjjKK,jett,5,,,,,,,,,46,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,EDward Gaming,Haodong,viper,1,,,,,,,,,44,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,EDward Gaming,Smoggy,kayo,2,1,,,,,,,,44,3,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,EDward Gaming,CHICHOO,cypher,2,,,,,,,,,37,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,Lakia,sova,3,1,,,,,,,,58,5,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,Munchkin,viper,2,1,,,,,,,,41,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,t3xture,jett,4,,,,,,,,,43,3,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,Meteor,yoru,4,1,,,1,,,,,69,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,EDward Gaming vs Gen.G,Breeze,Gen.G,Karon,astra,2,1,,,,,,,,66,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,Autumn,"phoenix, yoru",7,2,1,,1,1,,,,60,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,Life,"chamber, jett",4,1,1,,,,1,,,62,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,BerLIN,"astra, harbor",2,1,,,,,,,,35,8,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,AAAAY,sova,5,,,,,,,,,35,2,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,FunPlus Phoenix,Lysoar,viper,7,,,,,,,,,45,5,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,saadhak,"kayo, sova",8,2,1,,,,,,,77,3,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,Quick,"jett, phoenix",8,1,,,,,,,,47,0,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,tuyz,"omen, viper",5,,,,,,,,,51,2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,cauanzin,"breach, sova",8,3,,,1,,,,,56,6,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,All Maps,LOUD,Less,"cypher, viper",7,3,,,,,,,,68,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,Autumn,phoenix,4,,,,,1,,,,54,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,Life,chamber,1,,1,,,,1,,,61,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,BerLIN,harbor,2,,,,,,,,,35,5,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,AAAAY,sova,2,,,,,,,,,33,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,FunPlus Phoenix,Lysoar,viper,2,,,,,,,,,33,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,saadhak,sova,5,1,1,,,,,,,101,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,Quick,phoenix,5,1,,,,,,,,56,0,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,tuyz,omen,3,,,,,,,,,53,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,cauanzin,breach,3,2,,,,,,,,58,4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Sunset,LOUD,Less,viper,1,1,,,,,,,,71,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,Autumn,yoru,3,2,1,,1,,,,,66,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,Life,jett,3,1,,,,,,,,62,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,BerLIN,astra,,1,,,,,,,,35,3,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,AAAAY,sova,3,,,,,,,,,37,2,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,FunPlus Phoenix,Lysoar,viper,5,,,,,,,,,57,3,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,saadhak,kayo,3,1,,,,,,,,53,3,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,Quick,jett,3,,,,,,,,,37,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,tuyz,viper,2,,,,,,,,,49,2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,cauanzin,sova,5,1,,,1,,,,,54,2,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,FunPlus Phoenix vs LOUD,Breeze,LOUD,Less,cypher,6,2,,,,,,,,65,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,paTiTek,"kayo, viper",2,,,,,,,,,34,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,Boo,omen,9,2,1,,1,,,,,50,5,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,RieNs,"breach, gekko, sova",8,3,1,,,,,,,61,8,4
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,MiniBoo,"neon, raze",12,1,1,,1,,,,,53,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Team Heretics,benjyfishy,"cypher, killjoy",11,4,2,,1,,,,,75,1,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,Monyet,"omen, raze",10,1,,,1,2,,,,48,0,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,mindfreak,"omen, viper",6,2,,,,,,,,39,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,f0rsakeN,"cypher, kayo, raze",7,4,3,,,,1,,,53,4,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,d4v41,"sage, skye",6,2,,,2,,,,,43,11,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,All Maps,Paper Rex,something,"gekko, jett",8,3,3,,,,,,,67,9,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,paTiTek,kayo,,,,,,,,,,34,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,Boo,omen,3,1,,,1,,,,,53,4,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,RieNs,sova,3,2,,,,,,,,76,1,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,MiniBoo,neon,7,,,,,,,,,58,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Team Heretics,benjyfishy,cypher,3,1,,,,,,,,62,0,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,Monyet,omen,3,1,,,,1,,,,69,0,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,mindfreak,viper,5,1,,,,,,,,51,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,f0rsakeN,kayo,3,1,1,,,,,,,45,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,d4v41,sage,2,,,,1,,,,,41,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Sunset,Paper Rex,something,gekko,2,1,,,,,,,,61,9,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,paTiTek,viper,2,,,,,,,,,36,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,Boo,omen,3,1,,,,,,,,48,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,RieNs,gekko,4,1,,,,,,,,62,6,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,MiniBoo,neon,4,1,1,,1,,,,,75,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Team Heretics,benjyfishy,killjoy,5,2,,,1,,,,,78,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,Monyet,raze,4,,,,1,,,,,37,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,mindfreak,omen,1,1,,,,,,,,41,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,f0rsakeN,cypher,1,2,,,,,1,,,36,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,d4v41,skye,1,1,,,,,,,,38,6,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Lotus,Paper Rex,something,jett,3,1,2,,,,,,,78,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,paTiTek,viper,,,,,,,,,,31,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,Boo,omen,3,,1,,,,,,,48,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,RieNs,breach,1,,1,,,,,,,45,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,MiniBoo,raze,1,,,,,,,,,27,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Team Heretics,benjyfishy,cypher,3,1,2,,,,,,,84,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,Monyet,omen,3,,,,,1,,,,38,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,mindfreak,viper,,,,,,,,,,26,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,f0rsakeN,raze,3,1,2,,,,,,,77,0,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,d4v41,skye,3,1,,,1,,,,,50,5,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Team Heretics vs Paper Rex,Split,Paper Rex,something,jett,3,1,1,,,,,,,62,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,saadhak,"killjoy, sova",2,2,,,2,,,,,66,6,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,Quick,"jett, phoenix",7,4,,,1,,,,,94,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,tuyz,"harbor, omen",3,2,,,1,1,,,,51,5,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,cauanzin,"breach, sova",9,,,,,,,,,66,3,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,LOUD,Less,viper,3,,,,,1,,,,79,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,nobody,sova,3,,,,,,,,,48,3,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,ZmjjKK,"jett, raze",3,,1,,,,,,,37,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,Haodong,"omen, viper",1,,,,,,,,,36,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,Smoggy,kayo,4,,1,,1,,,,,56,5,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,All Maps,EDward Gaming,CHICHOO,"cypher, killjoy",1,1,,,,,,,,45,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,saadhak,killjoy,1,2,,,1,,,,,72,5,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,Quick,jett,4,,,,,,,,,61,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,tuyz,harbor,2,,,,1,1,,,,48,5,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,cauanzin,sova,4,,,,,,,,,66,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,LOUD,Less,viper,3,,,,,1,,,,97,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,nobody,sova,1,,,,,,,,,56,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,ZmjjKK,jett,1,,,,,,,,,15,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,Haodong,viper,1,,,,,,,,,44,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,Smoggy,kayo,3,,1,,,,,,,74,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Icebox,EDward Gaming,CHICHOO,killjoy,,1,,,,,,,,55,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,saadhak,sova,1,,,,1,,,,,59,1,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,Quick,phoenix,3,4,,,1,,,,,127,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,tuyz,omen,1,2,,,,,,,,53,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,cauanzin,breach,5,,,,,,,,,65,1,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,LOUD,Less,viper,,,,,,,,,,60,0,1
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,nobody,sova,2,,,,,,,,,39,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,ZmjjKK,raze,2,,1,,,,,,,59,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,Haodong,omen,,,,,,,,,,28,1,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,Smoggy,kayo,1,,,,1,,,,,38,4,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,LOUD vs EDward Gaming,Sunset,EDward Gaming,CHICHOO,cypher,1,,,,,,,,,34,0,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,MAGNUM,"breach, killjoy, skye",6,3,1,,,1,,,,51,6,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,sh1n,omen,7,1,,,,1,,,,39,5,2
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,marteen,"jett, raze, yoru",11,3,2,,,1,,,,61,2,0
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,tomaszy,"fade, viper",8,2,,,1,,,,,45,3,3
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 3,Karmine Corp vs Paper Rex,All Maps,Karmine Corp,N4RRATE,"fade, kayo, raze",7,4,1,,,,1,,,67,6,4
