Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Icebox,phoenix,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Icebox,fade,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Icebox,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Icebox,sage,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Icebox,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Icebox,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Icebox,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,viper,100%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,jett,50%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,kayo,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,sova,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,skye,100%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,raze,100%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,omen,100%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,killjoy,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,cypher,50%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,gekko,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,brimstone,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,astra,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,yoru,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,breach,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,iso,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,neon,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,harbor,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,phoenix,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,fade,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,sage,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,viper,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,omen,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,kayo,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,gekko,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,phoenix,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,breach,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,sova,25%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,sage,25%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,fade,25%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,raze,25%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,neon,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,skye,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,astra,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,killjoy,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,jett,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,iso,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,harbor,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,cypher,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,brimstone,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,All Maps,yoru,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,viper,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,omen,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,kayo,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,gekko,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,phoenix,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,breach,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,sova,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,sage,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,fade,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,raze,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,neon,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,skye,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,astra,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,killjoy,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,jett,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,iso,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,harbor,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,cypher,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,brimstone,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Ascent,yoru,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,viper,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,omen,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,kayo,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,gekko,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,phoenix,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,breach,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,sova,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,sage,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,fade,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,raze,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,neon,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,skye,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,astra,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,killjoy,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,jett,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,iso,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,harbor,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,cypher,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,brimstone,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Round 1,Sunset,yoru,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,omen,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,raze,75%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,viper,63%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,kayo,38%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,skye,38%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,cypher,38%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,gekko,38%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,jett,38%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,fade,25%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,killjoy,25%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,sova,13%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,sage,13%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,phoenix,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,astra,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,neon,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,breach,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,iso,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,harbor,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,brimstone,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,All Maps,yoru,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,omen,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,raze,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,viper,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,kayo,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,skye,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,cypher,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,gekko,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,jett,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,fade,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,killjoy,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,sova,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,sage,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,phoenix,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,astra,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,neon,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,breach,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,iso,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,harbor,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,brimstone,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Lotus,yoru,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,omen,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,raze,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,viper,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,kayo,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,skye,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,cypher,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,gekko,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,jett,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,fade,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,killjoy,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,sova,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,sage,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,phoenix,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,astra,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,neon,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,breach,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,iso,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,harbor,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,brimstone,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Ascent,yoru,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,omen,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,raze,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,viper,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,kayo,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,skye,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,cypher,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,gekko,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,jett,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,fade,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,killjoy,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,sova,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,sage,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,phoenix,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,astra,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,neon,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,breach,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,iso,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,harbor,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,brimstone,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,yoru,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,omen,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,raze,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,viper,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,kayo,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,skye,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,cypher,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,gekko,100%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,jett,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,fade,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,killjoy,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,sova,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,sage,50%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,reyna,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,phoenix,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,astra,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,neon,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,breach,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,iso,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,harbor,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,deadlock,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,clove,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,chamber,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,brimstone,0%
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,yoru,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,viper,73%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,omen,59%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,kayo,45%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,raze,45%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,jett,36%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,sova,36%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,gekko,36%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,killjoy,32%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,cypher,23%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,yoru,18%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,brimstone,14%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,fade,14%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,harbor,9%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,breach,9%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,neon,9%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,reyna,9%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,sage,9%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,skye,9%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,astra,9%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,chamber,5%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,iso,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,deadlock,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,phoenix,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,All Maps,clove,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,viper,50%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,omen,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,kayo,50%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,raze,75%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,jett,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,sova,50%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,gekko,25%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,killjoy,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,cypher,25%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,yoru,25%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,brimstone,75%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,fade,25%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,harbor,25%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,breach,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,neon,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,reyna,25%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,sage,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,skye,25%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,astra,25%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,chamber,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,iso,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,deadlock,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,phoenix,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,clove,0%
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Icebox,viper,100%
