Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Team Secret,sova,2,1,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Team Secret,kayo,2,1,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,ZETA DIVISION,omen,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,ZETA DIVISION,jett,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,ZETA DIVISION,killjoy,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,ZETA DIVISION,sova,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,ZETA DIVISION,kayo,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Paper Rex,viper,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Paper Rex,omen,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Paper Rex,raze,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Paper Rex,fade,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Paper Rex,gekko,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,T1,viper,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,T1,omen,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,T1,jett,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,T1,cypher,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,T1,fade,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Talon Esports,omen,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Talon Esports,jett,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Talon Esports,killjoy,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Talon Esports,sova,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,Talon Esports,kayo,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,DRX,omen,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,DRX,jett,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,DRX,killjoy,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,DRX,sova,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Ascent,DRX,kayo,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Gen.G,viper,4,1,5
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Gen.G,omen,4,1,5
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Gen.G,raze,4,1,5
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Gen.G,killjoy,4,1,5
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Gen.G,fade,4,1,5
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Team Secret,viper,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Team Secret,omen,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Team Secret,raze,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Team Secret,killjoy,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Team Secret,skye,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,ZETA DIVISION,viper,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,ZETA DIVISION,omen,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,ZETA DIVISION,raze,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,ZETA DIVISION,killjoy,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,ZETA DIVISION,fade,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Paper Rex,omen,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Paper Rex,raze,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Paper Rex,jett,1,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Paper Rex,cypher,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Paper Rex,skye,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Paper Rex,reyna,0,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Global Esports,omen,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Global Esports,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Global Esports,cypher,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Global Esports,fade,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Global Esports,gekko,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,viper,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,omen,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,raze,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,fade,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,chamber,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DRX,viper,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DRX,omen,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DRX,raze,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DRX,killjoy,1,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DRX,fade,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DRX,cypher,0,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Rex Regum Qeon,viper,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Rex Regum Qeon,omen,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Rex Regum Qeon,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Rex Regum Qeon,fade,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,Rex Regum Qeon,chamber,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,BLEED,omen,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,BLEED,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,BLEED,killjoy,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,BLEED,skye,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,BLEED,breach,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DetonatioN FocusMe,viper,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DetonatioN FocusMe,omen,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DetonatioN FocusMe,raze,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DetonatioN FocusMe,killjoy,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Lotus,DetonatioN FocusMe,skye,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,viper,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,raze,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,jett,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,skye,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,astra,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,viper,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,omen,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,raze,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,jett,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,yoru,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,omen,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,raze,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,cypher,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,gekko,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,breach,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,T1,viper,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,T1,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,T1,jett,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,T1,skye,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,T1,astra,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Talon Esports,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Talon Esports,sova,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Talon Esports,cypher,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Talon Esports,skye,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Talon Esports,astra,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,DRX,viper,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,DRX,omen,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,DRX,raze,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,DRX,cypher,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,DRX,breach,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Rex Regum Qeon,viper,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Rex Regum Qeon,raze,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Rex Regum Qeon,cypher,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Rex Regum Qeon,skye,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,Rex Regum Qeon,astra,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,BLEED,viper,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,BLEED,omen,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,BLEED,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,BLEED,cypher,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Split,BLEED,skye,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,viper,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,raze,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,cypher,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,skye,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,brimstone,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,ZETA DIVISION,viper,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,ZETA DIVISION,raze,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,ZETA DIVISION,cypher,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,ZETA DIVISION,skye,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,ZETA DIVISION,brimstone,2,0,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,fade,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,gekko,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,yoru,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,brimstone,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Global Esports,viper,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Global Esports,raze,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Global Esports,cypher,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Global Esports,kayo,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,Global Esports,gekko,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,viper,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,cypher,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,gekko,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,yoru,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,brimstone,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Gen.G,viper,4,0,4
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Gen.G,jett,4,0,4
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Gen.G,killjoy,4,0,4
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Gen.G,kayo,4,0,4
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Gen.G,gekko,4,0,4
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Team Secret,viper,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Team Secret,jett,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Team Secret,killjoy,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Team Secret,sova,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Team Secret,sage,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,ZETA DIVISION,viper,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,ZETA DIVISION,jett,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,ZETA DIVISION,killjoy,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,ZETA DIVISION,sova,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,ZETA DIVISION,harbor,1,2,3
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Global Esports,viper,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Global Esports,jett,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Global Esports,killjoy,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Global Esports,sova,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Global Esports,kayo,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Rex Regum Qeon,viper,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Rex Regum Qeon,jett,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Rex Regum Qeon,killjoy,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Rex Regum Qeon,sova,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,Rex Regum Qeon,gekko,0,2,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,BLEED,viper,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,BLEED,jett,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,BLEED,killjoy,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,BLEED,sova,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Icebox,BLEED,harbor,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Gen.G,viper,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Gen.G,omen,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Gen.G,raze,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Gen.G,cypher,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Gen.G,skye,1,1,2
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,ZETA DIVISION,omen,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,ZETA DIVISION,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,ZETA DIVISION,cypher,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,ZETA DIVISION,fade,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,ZETA DIVISION,breach,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Paper Rex,viper,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Paper Rex,omen,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Paper Rex,kayo,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Paper Rex,gekko,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Paper Rex,sage,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Global Esports,viper,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Global Esports,omen,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Global Esports,raze,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Global Esports,fade,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Global Esports,gekko,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,T1,viper,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,T1,omen,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,T1,raze,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,T1,sova,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,T1,cypher,1,0,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Rex Regum Qeon,omen,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Rex Regum Qeon,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Rex Regum Qeon,cypher,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Rex Regum Qeon,fade,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,Rex Regum Qeon,harbor,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,BLEED,viper,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,BLEED,omen,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,BLEED,raze,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,BLEED,sova,0,1,1
Champions Tour 2024: Pacific Kickoff,All Stages,All Match Types,Sunset,BLEED,cypher,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Team Heretics,omen,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Team Heretics,cypher,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Team Heretics,sova,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Team Heretics,kayo,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Team Heretics,neon,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Natus Vincere,omen,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Natus Vincere,viper,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Natus Vincere,fade,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Natus Vincere,breach,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Natus Vincere,chamber,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Team Heretics,viper,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Team Heretics,cypher,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Team Heretics,yoru,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Team Heretics,sova,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Team Heretics,kayo,1,0,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Natus Vincere,omen,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Natus Vincere,viper,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Natus Vincere,cypher,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Natus Vincere,yoru,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Natus Vincere,sova,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Lotus,FNATIC,omen,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Lotus,FNATIC,viper,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Lotus,FNATIC,raze,0,1,1
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Lotus,FNATIC,fade,0,1,1
