Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,All Maps,KRÜ Esports,delz1k,astra,3,1,,,,,,,,29,3,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,All Maps,KRÜ Esports,Klaus,killjoy,4,2,,,,,1,,,47,4,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,All Maps,KRÜ Esports,Mazino,sova,9,,,,,,,,,74,2,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,All Maps,Team Liquid,ScreaM,"jett, reyna",5,3,,,1,,,,,59,0,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,All Maps,Team Liquid,L1NK,astra,8,1,,1,,,,,,65,2,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,All Maps,Team Liquid,soulcas,"kayo, sova",6,1,2,,,,,,,70,3,3
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,All Maps,Team Liquid,Jamppi,"jett, killjoy",6,1,,,2,,,,,46,3,2
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,All Maps,Team Liquid,Nivera,"killjoy, sova",7,2,,,1,,,,,61,5,1
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,KRÜ Esports,NagZ,jett,3,1,,,,,,,,75,0,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,KRÜ Esports,keznit,reyna,,,1,,,,,,,36,0,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,KRÜ Esports,delz1k,astra,1,,,,,,,,,18,0,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,KRÜ Esports,Klaus,killjoy,2,1,,,,,1,,,52,4,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,KRÜ Esports,Mazino,sova,6,,,,,,,,,72,2,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,Team Liquid,ScreaM,jett,1,2,,,1,,,,,63,0,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,Team Liquid,L1NK,astra,2,1,,1,,,,,,54,0,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,Team Liquid,soulcas,kayo,1,1,2,,,,,,,84,0,1
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,Team Liquid,Jamppi,killjoy,3,,,,1,,,,,37,2,2
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Haven,Team Liquid,Nivera,sova,7,1,,,1,,,,,67,3,1
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,KRÜ Esports,NagZ,jett,1,1,1,,1,1,,,,50,3,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,KRÜ Esports,keznit,reyna,4,,,,,,,,,41,1,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,KRÜ Esports,delz1k,astra,2,1,,,,,,,,39,3,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,KRÜ Esports,Klaus,killjoy,2,1,,,,,,,,41,0,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,KRÜ Esports,Mazino,sova,3,,,,,,,,,75,0,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,Team Liquid,ScreaM,reyna,4,1,,,,,,,,55,0,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,Team Liquid,L1NK,astra,6,,,,,,,,,76,2,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,Team Liquid,soulcas,sova,5,,,,,,,,,55,3,2
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,Team Liquid,Jamppi,jett,3,1,,,1,,,,,55,1,0
Valorant Champions 2021,Group Stage,Opening (B),KRÜ Esports vs Team Liquid,Ascent,Team Liquid,Nivera,killjoy,,1,,,,,,,,55,2,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,stax,"breach, kayo",9,1,,,,,,1,,53,12,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,Rb,"sage, skye",5,3,,,,1,,,,42,12,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,k1Ng,killjoy,2,1,,,1,,,,,37,1,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,Lakia,sova,3,,,,,,,,,57,0,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,BuZz,jett,5,4,,,,1,,,,60,0,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,Vision Strikers,MaKo,"astra, viper",9,2,1,,,,,,,55,2,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,Boaster,"sova, viper",7,,,,,,,,,50,3,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,doma,"breach, sage, skye",7,2,2,,,1,,,,60,16,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,Mistic,"astra, viper",6,,,,,,,,,34,2,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,MAGNUM,"cypher, killjoy",10,2,,,2,1,,,,53,2,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,All Maps,FNATIC,Derke,"jett, raze",8,2,3,,2,2,,,,73,4,6
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,Vision Strikers,stax,kayo,4,,,,,,,1,,65,5,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,Vision Strikers,Rb,sage,1,1,,,,,,,,45,7,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,Vision Strikers,Lakia,sova,3,,,,,,,,,57,0,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,Vision Strikers,BuZz,jett,2,,,,,,,,,36,0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,Vision Strikers,MaKo,viper,2,1,,,,,,,,59,0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,FNATIC,Boaster,sova,2,,,,,,,,,66,3,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,FNATIC,doma,sage,2,,1,,,1,,,,58,4,2
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,FNATIC,Mistic,viper,3,,,,,,,,,48,0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,FNATIC,MAGNUM,killjoy,1,1,,,,,,,,40,0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Icebox,FNATIC,Derke,jett,3,2,1,,2,1,,,,76,2,4
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,Vision Strikers,stax,breach,3,1,,,,,,,,58,6,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,Vision Strikers,Rb,skye,3,2,,,,1,,,,47,1,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,Vision Strikers,k1Ng,killjoy,2,1,,,,,,,,49,1,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,Vision Strikers,BuZz,jett,2,2,,,,1,,,,78,0,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,Vision Strikers,MaKo,astra,4,,,,,,,,,50,2,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,FNATIC,Boaster,sova,3,,,,,,,,,50,0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,FNATIC,doma,skye,3,1,,,,,,,,45,5,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,FNATIC,Mistic,astra,2,,,,,,,,,36,0,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,FNATIC,MAGNUM,killjoy,4,1,,,1,1,,,,64,2,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Haven,FNATIC,Derke,raze,1,,,,,,,,,46,0,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,Vision Strikers,stax,breach,2,,,,,,,,,35,1,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,Vision Strikers,Rb,skye,1,,,,,,,,,33,4,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,Vision Strikers,k1Ng,killjoy,,,,,1,,,,,25,0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,Vision Strikers,BuZz,jett,1,2,,,,,,,,65,0,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,Vision Strikers,MaKo,astra,3,1,1,,,,,,,55,0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,Boaster,viper,2,,,,,,,,,34,0,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,doma,breach,2,1,1,,,,,,,78,7,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,Mistic,astra,1,,,,,,,,,17,2,0
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,MAGNUM,cypher,5,,,,1,,,,,54,0,1
Valorant Champions 2021,Group Stage,Winner's (D),Vision Strikers vs FNATIC,Fracture,FNATIC,Derke,raze,4,,2,,,1,,,,97,2,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,crashies,sova,7,1,,,,,,,,54,5,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,Victor,"kayo, skye",6,3,,,,,,,,41,6,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,Marved,"astra, viper",7,,,,,,,,,63,1,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,FiNESSE,killjoy,4,4,,,,,,,,47,2,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,Envy,yay,jett,8,3,1,,1,1,,,,77,0,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,Patiphan,jett,7,,,,,,,,,59,1,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,Sushiboys,cypher,4,1,,,,,,,,36,4,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,Crws,kayo,5,2,,,,,,,,54,2,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,sScary,"astra, viper",2,2,,,,1,,,,47,2,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,All Maps,X10 Esports,foxz,sova,3,1,,,,,,,,47,2,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,crashies,sova,3,1,,,,,,,,51,1,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,Victor,kayo,3,2,,,,,,,,42,4,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,Marved,viper,3,,,,,,,,,65,0,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,FiNESSE,killjoy,2,2,,,,,,,,52,1,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,Envy,yay,jett,5,2,,,,1,,,,88,0,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,Patiphan,jett,3,,,,,,,,,61,1,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,Sushiboys,cypher,3,1,,,,,,,,38,3,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,Crws,kayo,2,,,,,,,,,37,1,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,sScary,viper,1,2,,,,1,,,,57,2,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Breeze,X10 Esports,foxz,sova,2,,,,,,,,,55,2,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,crashies,sova,4,,,,,,,,,57,4,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,Victor,skye,3,1,,,,,,,,39,2,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,Marved,astra,4,,,,,,,,,61,1,1
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,FiNESSE,killjoy,2,2,,,,,,,,42,1,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,Envy,yay,jett,3,1,1,,1,,,,,65,0,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,Patiphan,jett,4,,,,,,,,,56,0,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,Sushiboys,cypher,1,,,,,,,,,33,1,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,Crws,kayo,3,2,,,,,,,,71,1,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,sScary,astra,1,,,,,,,,,36,0,0
Valorant Champions 2021,Group Stage,Opening (A),Envy vs X10 Esports,Ascent,X10 Esports,foxz,sova,1,1,,,,,,,,39,0,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,d3ffo,jett,11,3,,,1,,,,,63,2,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,nAts,viper,6,,2,,,,,,,49,3,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,Chronicle,"killjoy, sova",5,7,,,1,,,,,60,5,3
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,Redgar,"astra, sage",7,1,,1,,1,,,,48,10,3
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Gambit Esports,sheydos,"reyna, skye",16,3,,,1,1,,,,58,2,4
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,frz,"reyna, sage, skye",7,1,,,1,,,,,37,3,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,Sacy,"breach, sova",9,2,2,1,1,,,,,78,4,6
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,saadhak,"killjoy, sage, viper",8,3,,1,3,,,,,57,14,4
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,gtn,"jett, raze",6,3,,,,,,,,46,1,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,All Maps,Team Vikings,sutecas,"astra, viper",10,2,,,2,,,,,49,2,3
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,d3ffo,jett,4,2,,,1,,,,,92,1,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,nAts,viper,2,,1,,,,,,,59,1,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,Chronicle,killjoy,1,3,,,1,,,,,79,3,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,Redgar,astra,1,,,,,,,,,21,2,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Gambit Esports,sheydos,skye,5,1,,,1,,,,,58,1,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,frz,sage,1,,,,,,,,,41,2,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,Sacy,breach,2,,1,,,,,,,61,0,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,saadhak,killjoy,3,1,,,2,,,,,59,0,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,gtn,raze,1,1,,,,,,,,45,0,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Split,Team Vikings,sutecas,astra,5,,,,,,,,,48,1,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,d3ffo,jett,2,,,,,,,,,47,1,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,nAts,viper,,,1,,,,,,,30,1,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,Chronicle,sova,2,1,,,,,,,,36,1,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,Redgar,astra,3,1,,1,,1,,,,89,1,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Gambit Esports,sheydos,skye,4,,,,,,,,,56,1,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,frz,skye,2,,,,,,,,,20,1,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,Sacy,sova,4,,1,,,,,,,106,4,3
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,saadhak,viper,3,2,,1,1,,,,,71,5,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,gtn,raze,1,1,,,,,,,,43,1,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Bind,Team Vikings,sutecas,astra,3,1,,,1,,,,,50,1,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,d3ffo,jett,5,1,,,,,,,,50,0,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,nAts,viper,4,,,,,,,,,59,1,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,Chronicle,sova,2,3,,,,,,,,66,1,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,Redgar,sage,3,,,,,,,,,33,7,1
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Gambit Esports,sheydos,reyna,7,2,,,,1,,,,60,0,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,frz,reyna,4,1,,,1,,,,,49,0,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,Sacy,sova,3,2,,1,1,,,,,67,0,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,saadhak,sage,2,,,,,,,,,42,9,2
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,gtn,jett,4,1,,,,,,,,51,0,0
Valorant Champions 2021,Group Stage,Winner's (C),Gambit Esports vs Team Vikings,Icebox,Team Vikings,sutecas,viper,2,1,,,1,,,,,48,0,2
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,ScreaM,"jett, reyna",7,4,,,,,,,,54,0,2
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,L1NK,"astra, breach, cypher",9,1,1,,1,1,,,,50,4,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,soulcas,"kayo, raze",11,4,,,,,,,,52,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,Jamppi,"astra, sova",5,2,,1,,1,,,,56,7,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Team Liquid,Nivera,viper,9,,1,,,,,,,51,7,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,TenZ,jett,8,4,,,,1,,,,55,2,3
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,SicK,"sage, skye",5,4,,,,,1,,,49,14,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,ShahZaM,"skye, sova",13,2,1,,,,,,,54,1,2
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,zombs,"astra, viper",3,2,1,,,,2,,,40,7,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,All Maps,Sentinels,dapr,"killjoy, viper",8,3,,,,,,,,50,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,ScreaM,jett,1,1,,,,,,,,29,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,L1NK,cypher,4,1,1,,1,1,,,,60,1,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,soulcas,kayo,5,2,,,,,,,,60,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,Jamppi,sova,4,,,1,,1,,,,44,5,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Team Liquid,Nivera,viper,7,,,,,,,,,61,2,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,TenZ,jett,2,1,,,,,,,,41,0,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,SicK,skye,2,1,,,,,,,,55,3,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,ShahZaM,sova,5,1,,,,,,,,50,0,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,zombs,viper,,1,1,,,,1,,,32,2,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Breeze,Sentinels,dapr,killjoy,3,1,,,,,,,,36,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,ScreaM,jett,1,1,,,,,,,,55,0,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,L1NK,astra,2,,,,,,,,,42,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,soulcas,kayo,,,,,,,,,,35,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,Jamppi,sova,,1,,,,,,,,62,1,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Team Liquid,Nivera,viper,1,,1,,,,,,,39,2,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,TenZ,jett,4,3,,,,1,,,,88,1,2
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,SicK,skye,,1,,,,,,,,31,6,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,ShahZaM,sova,4,1,1,,,,,,,71,1,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,zombs,astra,1,1,,,,,1,,,48,3,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Bind,Sentinels,dapr,viper,2,,,,,,,,,50,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,ScreaM,reyna,5,2,,,,,,,,79,0,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,L1NK,breach,3,,,,,,,,,47,3,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,soulcas,raze,6,2,,,,,,,,62,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,Jamppi,astra,1,1,,,,,,,,61,1,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Team Liquid,Nivera,viper,1,,,,,,,,,54,3,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Sentinels,TenZ,jett,2,,,,,,,,,36,1,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Sentinels,SicK,sage,3,2,,,,,1,,,62,5,1
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Sentinels,ShahZaM,skye,4,,,,,,,,,41,0,0
Valorant Champions 2021,Group Stage,Winner's (B),Team Liquid vs Sentinels,Split,Sentinels,zombs,astra,2,,,,,,,,,41,2,0
