Tournament,Stage,Match Type,Map,Agent,Pick Rate
Valorant Champions 2021,Playoffs,Grand Final,Icebox,sage,100%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,skye,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,raze,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,killjoy,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,reyna,100%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,kayo,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,breach,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,omen,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,brimstone,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,iso,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,neon,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,phoenix,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,harbor,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,gekko,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,fade,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,deadlock,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,chamber,0%
Valorant Champions 2021,Playoffs,Grand Final,Icebox,yoru,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,jett,100%
Valorant Champions 2021,Playoffs,Grand Final,Split,sova,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,viper,50%
Valorant Champions 2021,Playoffs,Grand Final,Split,cypher,50%
Valorant Champions 2021,Playoffs,Grand Final,Split,astra,50%
Valorant Champions 2021,Playoffs,Grand Final,Split,sage,50%
Valorant Champions 2021,Playoffs,Grand Final,Split,skye,50%
Valorant Champions 2021,Playoffs,Grand Final,Split,raze,50%
Valorant Champions 2021,Playoffs,Grand Final,Split,killjoy,50%
Valorant Champions 2021,Playoffs,Grand Final,Split,reyna,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,kayo,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,breach,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,omen,50%
Valorant Champions 2021,Playoffs,Grand Final,Split,brimstone,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,iso,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,neon,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,phoenix,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,harbor,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,gekko,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,fade,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,deadlock,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,chamber,0%
Valorant Champions 2021,Playoffs,Grand Final,Split,yoru,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,jett,90%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,viper,80%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,sova,80%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,kayo,40%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,cypher,40%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,sage,40%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,skye,30%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,killjoy,30%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,astra,30%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,reyna,20%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,raze,10%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,brimstone,10%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,iso,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,harbor,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,breach,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,gekko,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,neon,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,omen,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,phoenix,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,fade,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,deadlock,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,chamber,0%
Valorant Champions 2021,Group Stage,Opening (A),All Maps,yoru,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,jett,100%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,viper,100%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,sova,100%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,kayo,75%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,cypher,75%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,sage,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,skye,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,killjoy,25%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,astra,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,reyna,25%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,raze,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,brimstone,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,iso,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,harbor,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,breach,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,gekko,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,neon,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,omen,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,phoenix,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,fade,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,deadlock,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,chamber,0%
Valorant Champions 2021,Group Stage,Opening (A),Breeze,yoru,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,jett,100%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,viper,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,sova,100%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,kayo,50%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,cypher,50%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,sage,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,skye,50%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,killjoy,50%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,astra,100%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,reyna,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,raze,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,brimstone,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,iso,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,harbor,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,breach,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,gekko,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,neon,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,omen,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,phoenix,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,fade,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,deadlock,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,chamber,0%
Valorant Champions 2021,Group Stage,Opening (A),Ascent,yoru,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,jett,50%
Valorant Champions 2021,Group Stage,Opening (A),Bind,viper,100%
Valorant Champions 2021,Group Stage,Opening (A),Bind,sova,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,kayo,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,cypher,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,sage,100%
Valorant Champions 2021,Group Stage,Opening (A),Bind,skye,100%
Valorant Champions 2021,Group Stage,Opening (A),Bind,killjoy,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,astra,50%
Valorant Champions 2021,Group Stage,Opening (A),Bind,reyna,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,raze,50%
Valorant Champions 2021,Group Stage,Opening (A),Bind,brimstone,50%
Valorant Champions 2021,Group Stage,Opening (A),Bind,iso,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,harbor,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,breach,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,gekko,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,neon,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,omen,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,phoenix,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,fade,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,deadlock,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,chamber,0%
Valorant Champions 2021,Group Stage,Opening (A),Bind,yoru,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,jett,100%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,viper,100%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,sova,100%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,kayo,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,cypher,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,sage,100%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,skye,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,killjoy,50%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,astra,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,reyna,50%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,raze,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,brimstone,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,iso,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,harbor,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,breach,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,gekko,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,neon,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,omen,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,phoenix,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,fade,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,deadlock,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,chamber,0%
Valorant Champions 2021,Group Stage,Opening (A),Icebox,yoru,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,astra,75%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,jett,75%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,sova,75%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,skye,75%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,viper,50%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,killjoy,50%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,sage,25%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,raze,25%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,kayo,25%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,brimstone,25%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,iso,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,harbor,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,breach,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,gekko,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,neon,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,omen,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,phoenix,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,fade,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,reyna,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,deadlock,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,cypher,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,chamber,0%
Valorant Champions 2021,Group Stage,Winner's (A),All Maps,yoru,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,astra,100%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,jett,100%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,sova,100%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,skye,50%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,viper,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,killjoy,100%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,sage,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,raze,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,kayo,50%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,brimstone,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,iso,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,harbor,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,breach,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,gekko,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,neon,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,omen,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,phoenix,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,fade,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,reyna,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,deadlock,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,cypher,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,chamber,0%
Valorant Champions 2021,Group Stage,Winner's (A),Ascent,yoru,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,astra,50%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,jett,50%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,sova,50%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,skye,100%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,viper,100%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,killjoy,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,sage,50%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,raze,50%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,kayo,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,brimstone,50%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,iso,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,harbor,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,breach,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,gekko,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,neon,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,omen,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,phoenix,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,fade,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,reyna,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,deadlock,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,cypher,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,chamber,0%
Valorant Champions 2021,Group Stage,Winner's (A),Bind,yoru,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,jett,100%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,killjoy,75%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,sova,75%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,astra,50%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,viper,50%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,sage,50%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,breach,50%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,skye,25%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,reyna,25%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,raze,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,phoenix,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,omen,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,kayo,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,neon,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,iso,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,harbor,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,gekko,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,fade,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,deadlock,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,cypher,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,chamber,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,brimstone,0%
Valorant Champions 2021,Group Stage,Elimination (A),All Maps,yoru,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,jett,100%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,killjoy,100%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,sova,50%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,astra,100%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,viper,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,sage,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,breach,100%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,skye,50%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,reyna,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,raze,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,phoenix,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,omen,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,kayo,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,neon,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,iso,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,harbor,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,gekko,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,fade,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,deadlock,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,cypher,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,chamber,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,brimstone,0%
Valorant Champions 2021,Group Stage,Elimination (A),Haven,yoru,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,jett,100%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,killjoy,50%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,sova,100%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,astra,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,viper,100%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,sage,100%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,breach,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,skye,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,reyna,50%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,raze,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,phoenix,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,omen,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,kayo,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,neon,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,iso,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,harbor,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,gekko,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,fade,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,deadlock,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,cypher,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,chamber,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,brimstone,0%
Valorant Champions 2021,Group Stage,Elimination (A),Icebox,yoru,0%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,jett,83%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,killjoy,83%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,astra,67%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,skye,67%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,viper,50%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,sova,50%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,reyna,33%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,breach,33%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,sage,17%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,raze,17%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,phoenix,0%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,omen,0%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,kayo,0%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,neon,0%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,iso,0%
Valorant Champions 2021,Group Stage,Decider (A),All Maps,harbor,0%
