Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Bind,Ethereal,$$ (won),7,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Bind,Ethereal,$$$ (won),10,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Bind,Rex Regum Qeon,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Bind,Rex Regum Qeon,Eco (won),4,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Bind,Rex Regum Qeon,$ (won),3,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Bind,Rex Regum Qeon,$$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Bind,Rex Regum Qeon,$$$ (won),10,5
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Ethereal,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Ethereal,Eco (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Ethereal,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Ethereal,$$ (won),6,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Ethereal,$$$ (won),10,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Rex Regum Qeon,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Rex Regum Qeon,Eco (won),4,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Rex Regum Qeon,$ (won),3,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Rex Regum Qeon,$$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,Icebox,Rex Regum Qeon,$$$ (won),9,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Ethereal,Pistol Won,,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Ethereal,Eco (won),4,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Ethereal,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Ethereal,$$ (won),13,8
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Ethereal,$$$ (won),20,14
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Rex Regum Qeon,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Rex Regum Qeon,Eco (won),8,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Rex Regum Qeon,$ (won),6,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Rex Regum Qeon,$$ (won),4,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Ethereal vs Rex Regum Qeon,All Maps,Rex Regum Qeon,$$$ (won),19,9
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,GEEK Fam ID,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,GEEK Fam ID,Eco (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,GEEK Fam ID,$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,GEEK Fam ID,$$ (won),6,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,GEEK Fam ID,$$$ (won),14,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,Reckless Lads,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,Reckless Lads,Eco (won),4,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,Reckless Lads,$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,Reckless Lads,$$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Haven,Reckless Lads,$$$ (won),18,11
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,GEEK Fam ID,Pistol Won,,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,GEEK Fam ID,Eco (won),3,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,GEEK Fam ID,$ (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,GEEK Fam ID,$$ (won),4,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,GEEK Fam ID,$$$ (won),12,5
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,Reckless Lads,Pistol Won,,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,Reckless Lads,Eco (won),3,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,Reckless Lads,$ (won),1,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,Reckless Lads,$$ (won),3,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Ascent,Reckless Lads,$$$ (won),15,9
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,GEEK Fam ID,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,GEEK Fam ID,Eco (won),4,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,GEEK Fam ID,$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,GEEK Fam ID,$$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,GEEK Fam ID,$$$ (won),11,6
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,Reckless Lads,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,Reckless Lads,Eco (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,Reckless Lads,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,Reckless Lads,$$ (won),5,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,Bind,Reckless Lads,$$$ (won),12,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,GEEK Fam ID,Pistol Won,,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,GEEK Fam ID,Eco (won),9,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,GEEK Fam ID,$ (won),7,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,GEEK Fam ID,$$ (won),12,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,GEEK Fam ID,$$$ (won),37,18
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,Reckless Lads,Pistol Won,,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,Reckless Lads,Eco (won),9,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,Reckless Lads,$ (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,Reckless Lads,$$ (won),8,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,GEEK Fam ID vs Reckless Lads,All Maps,Reckless Lads,$$$ (won),45,27
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,WOLFPACK,Pistol Won,,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,WOLFPACK,Eco (won),3,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,WOLFPACK,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,WOLFPACK,$$ (won),3,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,WOLFPACK,$$$ (won),11,9
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,CUEK,Pistol Won,,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,CUEK,Eco (won),4,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,CUEK,$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,CUEK,$$ (won),4,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Bind,CUEK,$$$ (won),7,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,WOLFPACK,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,WOLFPACK,Eco (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,WOLFPACK,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,WOLFPACK,$$ (won),5,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,WOLFPACK,$$$ (won),9,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,CUEK,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,CUEK,Eco (won),4,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,CUEK,$ (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,CUEK,$$ (won),2,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,Ascent,CUEK,$$$ (won),7,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,WOLFPACK,Pistol Won,,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,WOLFPACK,Eco (won),5,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,WOLFPACK,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,WOLFPACK,$$ (won),8,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,WOLFPACK,$$$ (won),20,16
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,CUEK,Pistol Won,,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,CUEK,Eco (won),8,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,CUEK,$ (won),5,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,CUEK,$$ (won),6,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,WOLFPACK vs CUEK,All Maps,CUEK,$$$ (won),14,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Team Frog,Pistol Won,,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Team Frog,Eco (won),3,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Team Frog,$ (won),1,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Team Frog,$$ (won),8,5
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Team Frog,$$$ (won),16,6
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Dewa United Esports,Pistol Won,,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Dewa United Esports,Eco (won),3,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Dewa United Esports,$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Dewa United Esports,$$ (won),5,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Icebox,Dewa United Esports,$$$ (won),18,11
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Team Frog,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Team Frog,Eco (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Team Frog,$ (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Team Frog,$$ (won),8,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Team Frog,$$$ (won),7,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Dewa United Esports,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Dewa United Esports,Eco (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Dewa United Esports,$ (won),1,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Dewa United Esports,$$ (won),7,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,Ascent,Dewa United Esports,$$$ (won),11,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Team Frog,Pistol Won,,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Team Frog,Eco (won),6,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Team Frog,$ (won),4,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Team Frog,$$ (won),16,9
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Team Frog,$$$ (won),23,10
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Dewa United Esports,Pistol Won,,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Dewa United Esports,Eco (won),5,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Dewa United Esports,$ (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Dewa United Esports,$$ (won),12,7
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Team Frog vs Dewa United Esports,All Maps,Dewa United Esports,$$$ (won),29,18
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,XcN Gaming,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,XcN Gaming,Eco (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,XcN Gaming,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,XcN Gaming,$$ (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,XcN Gaming,$$$ (won),10,9
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,Golden Trash,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,Golden Trash,Eco (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,Golden Trash,$ (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,Golden Trash,$$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Haven,Golden Trash,$$$ (won),6,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,XcN Gaming,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,XcN Gaming,Eco (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,XcN Gaming,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,XcN Gaming,$$ (won),3,3
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,XcN Gaming,$$$ (won),9,8
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,Golden Trash,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,Golden Trash,Eco (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,Golden Trash,$ (won),2,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,Golden Trash,$$ (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,Icebox,Golden Trash,$$$ (won),6,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,XcN Gaming,Pistol Won,,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,XcN Gaming,Eco (won),4,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,XcN Gaming,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,XcN Gaming,$$ (won),5,5
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,XcN Gaming,$$$ (won),19,17
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,Golden Trash,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,Golden Trash,Eco (won),6,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,Golden Trash,$ (won),5,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,Golden Trash,$$ (won),5,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,XcN Gaming vs Golden Trash,All Maps,Golden Trash,$$$ (won),12,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,Missing Piece,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,Missing Piece,Eco (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,Missing Piece,$ (won),3,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,Missing Piece,$$ (won),6,4
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,Missing Piece,$$$ (won),12,6
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,BabyBeast,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,BabyBeast,Eco (won),4,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,BabyBeast,$ (won),1,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,BabyBeast,$$ (won),2,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Icebox,BabyBeast,$$$ (won),16,9
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,Missing Piece,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,Missing Piece,Eco (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,Missing Piece,$ (won),4,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,Missing Piece,$$ (won),5,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,Missing Piece,$$$ (won),12,6
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,BabyBeast,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,BabyBeast,Eco (won),4,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,BabyBeast,$ (won),1,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,BabyBeast,$$ (won),2,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Ascent,BabyBeast,$$$ (won),16,11
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Bind,Missing Piece,Pistol Won,,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Bind,Missing Piece,Eco (won),4,1
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Bind,Missing Piece,$ (won),3,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Bind,Missing Piece,$$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Bind,Missing Piece,$$$ (won),17,10
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Bind,BabyBeast,Pistol Won,,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Bind,BabyBeast,Eco (won),3,2
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Bind,BabyBeast,$ (won),0,0
Champions Tour Indonesia Stage 2: Challengers 2,Qualifier,Round of 32,Missing Piece vs BabyBeast,Bind,BabyBeast,$$ (won),6,3
