Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,viper,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,jett,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,killjoy,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,deadlock,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,cypher,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,sage,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,brimstone,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Ascent,yoru,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,chamber,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,raze,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,fade,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,astra,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,breach,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,omen,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,sova,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,kayo,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,neon,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,skye,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,viper,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,jett,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,killjoy,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,deadlock,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,cypher,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,sage,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,brimstone,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Haven,yoru,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,chamber,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,raze,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,fade,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,astra,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,breach,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,omen,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,sova,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,kayo,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,neon,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,skye,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,viper,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,jett,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,killjoy,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,deadlock,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,cypher,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,sage,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,brimstone,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,Split,yoru,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,chamber,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,viper,75%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,kayo,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,sova,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,skye,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,raze,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,omen,25%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,brimstone,25%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,fade,25%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,sage,25%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,killjoy,25%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,astra,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,neon,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,breach,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,jett,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,deadlock,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,cypher,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,All Maps,yoru,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,chamber,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,viper,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,kayo,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,sova,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,skye,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,raze,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,omen,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,brimstone,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,fade,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,sage,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,killjoy,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,astra,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,neon,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,breach,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,jett,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,deadlock,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,cypher,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Bind,yoru,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,chamber,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,viper,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,kayo,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,sova,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,skye,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,raze,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,omen,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,brimstone,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,fade,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,sage,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,killjoy,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,astra,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,neon,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,breach,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,jett,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,deadlock,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,cypher,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Icebox,yoru,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,chamber,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,kayo,60%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,viper,60%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,sova,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,raze,40%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,skye,40%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,astra,30%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,fade,30%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,sage,20%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,brimstone,20%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,jett,10%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,breach,10%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,killjoy,10%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,neon,10%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,omen,10%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,deadlock,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,cypher,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,All Maps,yoru,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,chamber,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,kayo,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,viper,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,sova,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,raze,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,skye,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,astra,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,fade,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,sage,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,brimstone,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,jett,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,breach,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,killjoy,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,neon,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,omen,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,deadlock,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,cypher,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Ascent,yoru,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,chamber,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,kayo,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,viper,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,sova,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,raze,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,skye,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,astra,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,fade,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,sage,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,brimstone,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,jett,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,breach,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,killjoy,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,neon,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,omen,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,deadlock,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,cypher,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Bind,yoru,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,chamber,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,kayo,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,viper,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,sova,100%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,raze,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,skye,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,astra,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,fade,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,sage,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,brimstone,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,jett,50%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,breach,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,killjoy,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,neon,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,omen,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,gekko,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,harbor,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,iso,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,phoenix,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,reyna,0%
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,Breeze,deadlock,0%
