Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
Champions Tour North America Stage 1: Challengers,Main Event,Upper Semifinals,Bind,The Guard,sage,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,OpTic Gaming,chamber,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,OpTic Gaming,breach,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,OpTic Gaming,astra,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,OpTic Gaming,neon,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,OpTic Gaming,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,The Guard,chamber,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,The Guard,skye,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,The Guard,raze,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,The Guard,breach,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Split,The Guard,omen,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,OpTic Gaming,chamber,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,OpTic Gaming,skye,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,OpTic Gaming,raze,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,OpTic Gaming,brimstone,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,OpTic Gaming,viper,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,The Guard,skye,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,The Guard,raze,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,The Guard,brimstone,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,The Guard,viper,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Upper Final,Bind,The Guard,sage,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,OpTic Gaming,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,OpTic Gaming,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,OpTic Gaming,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,OpTic Gaming,killjoy,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,OpTic Gaming,brimstone,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,The Guard,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,The Guard,jett,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,The Guard,kayo,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,The Guard,omen,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Ascent,The Guard,killjoy,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,OpTic Gaming,chamber,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,OpTic Gaming,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,OpTic Gaming,kayo,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,OpTic Gaming,viper,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,OpTic Gaming,sage,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,The Guard,chamber,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,The Guard,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,The Guard,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,The Guard,omen,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Icebox,The Guard,viper,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,OpTic Gaming,chamber,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,OpTic Gaming,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,OpTic Gaming,jett,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,OpTic Gaming,viper,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,OpTic Gaming,skye,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,The Guard,chamber,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,The Guard,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,The Guard,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,The Guard,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Breeze,The Guard,viper,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,OpTic Gaming,chamber,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,OpTic Gaming,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,OpTic Gaming,breach,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,OpTic Gaming,neon,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,OpTic Gaming,astra,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,The Guard,chamber,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,The Guard,omen,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,The Guard,skye,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,The Guard,breach,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Split,The Guard,raze,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,OpTic Gaming,chamber,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,OpTic Gaming,omen,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,OpTic Gaming,skye,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,OpTic Gaming,breach,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,OpTic Gaming,neon,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,The Guard,chamber,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,The Guard,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,The Guard,omen,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,The Guard,skye,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Grand Final,Haven,The Guard,breach,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,Knights,kayo,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,Knights,breach,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,Knights,astra,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,Knights,chamber,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,Knights,neon,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,XSET,viper,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,XSET,astra,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,XSET,chamber,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,XSET,raze,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Split,XSET,skye,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,Knights,kayo,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,Knights,jett,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,Knights,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,Knights,viper,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,Knights,cypher,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,XSET,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,XSET,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,XSET,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,XSET,viper,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Breeze,XSET,cypher,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Version1,kayo,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Version1,jett,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Version1,killjoy,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Version1,breach,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Version1,omen,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Sentinels,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Sentinels,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Sentinels,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Sentinels,killjoy,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Haven,Sentinels,omen,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Version1,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Version1,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Version1,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Version1,killjoy,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Version1,astra,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Sentinels,kayo,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Sentinels,jett,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Sentinels,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Sentinels,killjoy,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Ascent,Sentinels,astra,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Version1,breach,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Version1,chamber,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Version1,raze,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Version1,brimstone,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Version1,sage,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Sentinels,viper,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Sentinels,breach,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Sentinels,chamber,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Sentinels,raze,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 1,Fracture,Sentinels,brimstone,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Cloud9,jett,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Cloud9,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Cloud9,kayo,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Cloud9,cypher,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Cloud9,viper,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Version1,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Version1,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Version1,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Version1,cypher,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Version1,viper,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Luminosity,jett,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Luminosity,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Luminosity,cypher,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Luminosity,viper,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,Luminosity,skye,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,XSET,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,XSET,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,XSET,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,XSET,cypher,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Breeze,XSET,viper,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Cloud9,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Cloud9,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Cloud9,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Cloud9,killjoy,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Cloud9,omen,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Version1,jett,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Version1,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Version1,kayo,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Version1,killjoy,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Version1,astra,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Luminosity,jett,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Luminosity,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Luminosity,kayo,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Luminosity,killjoy,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,Luminosity,omen,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,XSET,jett,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,XSET,sova,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,XSET,kayo,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,XSET,killjoy,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Ascent,XSET,brimstone,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Cloud9,brimstone,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Cloud9,chamber,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Cloud9,sage,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Cloud9,raze,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Cloud9,breach,1,0,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Version1,brimstone,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Version1,chamber,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Version1,sage,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Version1,raze,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 2,Fracture,Version1,breach,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 3,Haven,XSET,sova,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 3,Haven,XSET,skye,0,1,1
Champions Tour North America Stage 1: Challengers,Main Event,Lower Round 3,Haven,XSET,jett,0,1,1
