Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Haven,XERXIA Esports,Pistol Won,,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Haven,XERXIA Esports,Eco (won),3,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Haven,XERXIA Esports,$ (won),1,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Haven,XERXIA Esports,$$ (won),5,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Haven,XERXIA Esports,$$$ (won),15,6
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,BLEED,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,BLEED,Eco (won),2,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,BLEED,$ (won),2,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,BLEED,$$ (won),11,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,BLEED,$$$ (won),3,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,XERXIA Esports,Pistol Won,,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,XERXIA Esports,Eco (won),4,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,XERXIA Esports,$ (won),0,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,XERXIA Esports,$$ (won),1,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Fracture,XERXIA Esports,$$$ (won),13,12
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,BLEED,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,BLEED,Eco (won),2,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,BLEED,$ (won),2,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,BLEED,$$ (won),9,6
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,BLEED,$$$ (won),13,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,XERXIA Esports,Pistol Won,,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,XERXIA Esports,Eco (won),3,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,XERXIA Esports,$ (won),3,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,XERXIA Esports,$$ (won),2,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,Icebox,XERXIA Esports,$$$ (won),18,13
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,BLEED,Pistol Won,,5
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,BLEED,Eco (won),7,5
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,BLEED,$ (won),7,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,BLEED,$$ (won),26,11
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,BLEED,$$$ (won),28,10
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,XERXIA Esports,Pistol Won,,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,XERXIA Esports,Eco (won),10,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,XERXIA Esports,$ (won),4,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,XERXIA Esports,$$ (won),8,5
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 2,BLEED vs XERXIA Esports,All Maps,XERXIA Esports,$$$ (won),46,31
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Paper Rex,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Paper Rex,Eco (won),2,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Paper Rex,$ (won),1,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Paper Rex,$$ (won),6,5
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Paper Rex,$$$ (won),11,5
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Team Secret,Pistol Won,,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Team Secret,Eco (won),4,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Team Secret,$ (won),1,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Team Secret,$$ (won),3,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Ascent,Team Secret,$$$ (won),12,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Paper Rex,Pistol Won,,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Paper Rex,Eco (won),3,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Paper Rex,$ (won),0,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Paper Rex,$$ (won),2,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Paper Rex,$$$ (won),10,9
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Team Secret,Pistol Won,,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Team Secret,Eco (won),4,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Team Secret,$ (won),2,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Team Secret,$$ (won),4,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,Bind,Team Secret,$$$ (won),5,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Paper Rex,Pistol Won,,3
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Paper Rex,Eco (won),5,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Paper Rex,$ (won),1,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Paper Rex,$$ (won),8,7
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Paper Rex,$$$ (won),21,14
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Team Secret,Pistol Won,,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Team Secret,Eco (won),8,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Team Secret,$ (won),3,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Team Secret,$$ (won),7,3
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Upper Final,Paper Rex vs Team Secret,All Maps,Team Secret,$$$ (won),17,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,ONIC G,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,ONIC G,Eco (won),2,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,ONIC G,$ (won),1,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,ONIC G,$$ (won),10,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,ONIC G,$$$ (won),8,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,XERXIA Esports,Pistol Won,,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,XERXIA Esports,Eco (won),3,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,XERXIA Esports,$ (won),2,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,XERXIA Esports,$$ (won),2,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Breeze,XERXIA Esports,$$$ (won),14,12
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,ONIC G,Pistol Won,,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,ONIC G,Eco (won),3,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,ONIC G,$ (won),3,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,ONIC G,$$ (won),4,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,ONIC G,$$$ (won),8,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,XERXIA Esports,Pistol Won,,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,XERXIA Esports,Eco (won),3,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,XERXIA Esports,$ (won),1,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,XERXIA Esports,$$ (won),3,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,Icebox,XERXIA Esports,$$$ (won),11,9
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,ONIC G,Pistol Won,,3
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,ONIC G,Eco (won),5,3
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,ONIC G,$ (won),4,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,ONIC G,$$ (won),14,6
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,ONIC G,$$$ (won),16,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,XERXIA Esports,Pistol Won,,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,XERXIA Esports,Eco (won),6,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,XERXIA Esports,$ (won),3,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,XERXIA Esports,$$ (won),5,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Round 3,ONIC G vs XERXIA Esports,All Maps,XERXIA Esports,$$$ (won),25,21
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,Team Secret,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,Team Secret,Eco (won),2,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,Team Secret,$ (won),0,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,Team Secret,$$ (won),4,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,Team Secret,$$$ (won),10,7
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,XERXIA Esports,Pistol Won,,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,XERXIA Esports,Eco (won),4,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,XERXIA Esports,$ (won),2,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,XERXIA Esports,$$ (won),3,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Haven,XERXIA Esports,$$$ (won),7,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,Team Secret,Pistol Won,,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,Team Secret,Eco (won),5,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,Team Secret,$ (won),1,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,Team Secret,$$ (won),8,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,Team Secret,$$$ (won),9,5
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,XERXIA Esports,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,XERXIA Esports,Eco (won),2,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,XERXIA Esports,$ (won),2,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,XERXIA Esports,$$ (won),6,3
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Ascent,XERXIA Esports,$$$ (won),13,7
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,Team Secret,Pistol Won,,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,Team Secret,Eco (won),5,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,Team Secret,$ (won),1,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,Team Secret,$$ (won),3,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,Team Secret,$$$ (won),12,6
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,XERXIA Esports,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,XERXIA Esports,Eco (won),3,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,XERXIA Esports,$ (won),1,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,XERXIA Esports,$$ (won),6,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,Icebox,XERXIA Esports,$$$ (won),11,9
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,Team Secret,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,Team Secret,Eco (won),12,3
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,Team Secret,$ (won),2,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,Team Secret,$$ (won),15,9
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,Team Secret,$$$ (won),31,18
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,XERXIA Esports,Pistol Won,,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,XERXIA Esports,Eco (won),9,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,XERXIA Esports,$ (won),5,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,XERXIA Esports,$$ (won),15,6
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Lower Final,Team Secret vs XERXIA Esports,All Maps,XERXIA Esports,$$$ (won),31,17
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,Paper Rex,Pistol Won,,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,Paper Rex,Eco (won),4,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,Paper Rex,$ (won),1,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,Paper Rex,$$ (won),0,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,Paper Rex,$$$ (won),16,13
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,XERXIA Esports,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,XERXIA Esports,Eco (won),2,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,XERXIA Esports,$ (won),2,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,XERXIA Esports,$$ (won),4,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Icebox,XERXIA Esports,$$$ (won),13,4
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Fracture,Paper Rex,Pistol Won,,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Fracture,Paper Rex,Eco (won),2,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Fracture,Paper Rex,$ (won),1,1
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Fracture,Paper Rex,$$ (won),3,2
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Fracture,Paper Rex,$$$ (won),11,8
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Fracture,XERXIA Esports,Pistol Won,,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Fracture,XERXIA Esports,Eco (won),3,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Fracture,XERXIA Esports,$ (won),3,0
Champions Tour Asia-Pacific Stage 2: Challengers Playoffs,Playoffs,Grand Final,Paper Rex vs XERXIA Esports,Fracture,XERXIA Esports,$$ (won),4,3
