Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Angry Titans vs m8 Esports,Breeze,Angry Titans,AFoxx,cypher,2,1,,,1,,,,,67,1,3
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Angry Titans vs m8 Esports,Breeze,m8 Esports,rau7e,sova,1,1,,,,,,,,45,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Angry Titans vs m8 Esports,Breeze,m8 Esports,Liam,jett,,,,,,,,,,20,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Angry Titans vs m8 Esports,Breeze,m8 Esports,Reski,skye,1,,1,,,,,,,57,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Angry Titans vs m8 Esports,Breeze,m8 Esports,Starky,cypher,2,,,,,,,,,34,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Angry Titans vs m8 Esports,Breeze,m8 Esports,Yugami,viper,1,,,,,,,,,29,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,EXCEL,paTiTek,"breach, reyna",6,4,1,,2,,,,,88,4,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,EXCEL,chiwa,"cypher, viper",8,2,,,,,,,,69,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,EXCEL,ozzy,"astra, sage",5,,1,,,,,,,45,11,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,EXCEL,elllement,jett,11,2,,,,,,,,79,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,EXCEL,Moe40,sova,3,1,,1,,,,,,59,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,Bifrost,Oktri,"astra, viper",1,,,,,,,,,32,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,Bifrost,howlsv,sova,4,1,,,1,,,,,42,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,Bifrost,regga,"sage, viper",7,,,,,,,,,44,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,Bifrost,khunaa,"jett, raze",8,,1,,1,,,,,50,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,All Maps,Bifrost,BucK,"jett, skye",3,2,,,,,1,,,44,1,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,EXCEL,paTiTek,reyna,3,2,,,1,,,,,78,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,EXCEL,chiwa,viper,4,2,,,,,,,,77,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,EXCEL,ozzy,sage,3,,1,,,,,,,48,6,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,EXCEL,elllement,jett,7,,,,,,,,,85,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,EXCEL,Moe40,sova,2,1,,,,,,,,47,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,Bifrost,Oktri,viper,,,,,,,,,,28,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,Bifrost,howlsv,sova,1,1,,,,,,,,37,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,Bifrost,regga,sage,2,,,,,,,,,37,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,Bifrost,khunaa,raze,3,,,,,,,,,45,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Icebox,Bifrost,BucK,jett,1,2,,,,,1,,,60,0,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,EXCEL,paTiTek,breach,3,2,1,,1,,,,,98,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,EXCEL,chiwa,cypher,4,,,,,,,,,61,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,EXCEL,ozzy,astra,2,,,,,,,,,41,5,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,EXCEL,elllement,jett,4,2,,,,,,,,73,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,EXCEL,Moe40,sova,1,,,1,,,,,,70,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,Bifrost,Oktri,astra,1,,,,,,,,,36,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,Bifrost,howlsv,sova,3,,,,1,,,,,47,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,Bifrost,regga,viper,5,,,,,,,,,50,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,Bifrost,khunaa,jett,5,,1,,1,,,,,54,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,EXCEL vs Bifrost,Haven,Bifrost,BucK,skye,2,,,,,,,,,28,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,KOI,Shrew,"astra, jett",6,1,1,,,,,,,76,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,KOI,PHYRN,"cypher, killjoy",6,1,,,,,,,,66,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,KOI,starkk,"astra, skye",6,1,,,2,,,,,68,4,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,KOI,H1ber,"raze, skye",10,2,,,,,,,,79,4,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,KOI,Sacake,sova,5,1,1,,,,,,,73,4,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,404 Multigaming,strats,"skye, sova",1,2,,,1,,,,,44,3,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,404 Multigaming,Poseidon,jett,6,,,,,,,,,48,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,404 Multigaming,ella,"kayo, sova",,,,,,,,,,34,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,404 Multigaming,Marco,"astra, killjoy",3,2,,,1,,,,,43,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,All Maps,404 Multigaming,Aka,"astra, viper",3,,,,1,,,,,43,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,KOI,Shrew,astra,2,,,,,,,,,38,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,KOI,PHYRN,killjoy,3,,,,,,,,,64,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,KOI,starkk,skye,4,1,,,1,,,,,88,4,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,KOI,H1ber,raze,7,1,,,,,,,,87,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,KOI,Sacake,sova,3,1,,,,,,,,63,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,404 Multigaming,strats,skye,1,2,,,1,,,,,60,1,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,404 Multigaming,Poseidon,jett,1,,,,,,,,,35,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,404 Multigaming,ella,sova,,,,,,,,,,46,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,404 Multigaming,Marco,astra,,1,,,,,,,,35,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Bind,404 Multigaming,Aka,viper,2,,,,1,,,,,53,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,KOI,Shrew,jett,4,1,1,,,,,,,113,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,KOI,PHYRN,cypher,3,1,,,,,,,,67,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,KOI,starkk,astra,2,,,,1,,,,,48,0,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,KOI,H1ber,skye,3,1,,,,,,,,71,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,KOI,Sacake,sova,2,,1,,,,,,,82,1,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,404 Multigaming,strats,sova,,,,,,,,,,28,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,404 Multigaming,Poseidon,jett,5,,,,,,,,,60,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,404 Multigaming,ella,kayo,,,,,,,,,,22,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,404 Multigaming,Marco,killjoy,3,1,,,1,,,,,50,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOI vs 404 Multigaming,Ascent,404 Multigaming,Aka,astra,1,,,,,,,,,33,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Rix.GG Lightning,Jupi,sova,3,2,,,1,1,,,,52,4,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Rix.GG Lightning,Padge,jett,3,3,,,,1,,,,49,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Rix.GG Lightning,Raina,"killjoy, viper",3,1,,,,1,,,,46,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Rix.GG Lightning,Noia,reyna,5,1,1,1,,,,,,66,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Rix.GG Lightning,sia,"astra, sage",4,,,,1,,,,,29,4,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Zerance,ACEONEFLOW,"astra, viper",8,5,,,1,1,1,,,68,6,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Zerance,Novaxx,jett,4,1,,,,,,,,49,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Zerance,Styu,reyna,11,3,1,,1,,,,,82,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Zerance,Yotaa,"killjoy, sage",8,2,,,,,,,,68,4,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,All Maps,Zerance,Sora,sova,1,2,,,1,1,,,,49,8,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Rix.GG Lightning,Jupi,sova,2,,,,,,,,,45,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Rix.GG Lightning,Padge,jett,,,,,,,,,,38,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Rix.GG Lightning,Raina,viper,1,1,,,,1,,,,51,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Rix.GG Lightning,Noia,reyna,2,1,1,1,,,,,,93,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Rix.GG Lightning,sia,sage,3,,,,,,,,,27,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Zerance,ACEONEFLOW,viper,2,4,,,,1,1,,,73,3,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Zerance,Novaxx,jett,,1,,,,,,,,43,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Zerance,Styu,reyna,2,3,1,,,,,,,73,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Zerance,Yotaa,sage,5,,,,,,,,,67,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Icebox,Zerance,Sora,sova,,1,,,1,1,,,,48,4,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Rix.GG Lightning,Jupi,sova,1,2,,,1,1,,,,59,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Rix.GG Lightning,Padge,jett,3,3,,,,1,,,,60,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Rix.GG Lightning,Raina,killjoy,2,,,,,,,,,40,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Rix.GG Lightning,Noia,reyna,3,,,,,,,,,39,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Rix.GG Lightning,sia,astra,1,,,,1,,,,,31,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Zerance,ACEONEFLOW,astra,6,1,,,1,,,,,63,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Zerance,Novaxx,jett,4,,,,,,,,,55,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Zerance,Styu,reyna,9,,,,1,,,,,90,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Zerance,Yotaa,killjoy,3,2,,,,,,,,69,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Lightning vs Zerance,Ascent,Zerance,Sora,sova,1,1,,,,,,,,49,4,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,KOVA,JESMUND,"cypher, sage",3,,,,,,,,,38,6,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,KOVA,vicious,sova,7,2,,,,,,,,65,5,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,KOVA,Supmah,"astra, viper",2,4,1,,,,,,,64,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,KOVA,Ale,"reyna, skye",5,2,2,,1,,,,,67,5,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,KOVA,shéd,jett,8,4,1,,,,,,,89,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,Team Puñeta,Naschzz,"skye, sova",4,2,,,1,,,,,54,4,3
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,Team Puñeta,b0rja,killjoy,2,3,,,1,,,,,50,0,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,Team Puñeta,zorrele,"astra, viper",6,1,1,,,,,,,50,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,Team Puñeta,MikaEl,"sage, sova",4,,,,1,,,,,31,6,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,All Maps,Team Puñeta,Vasili,jett,4,2,,,,,,,,48,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,KOVA,JESMUND,cypher,2,,,,,,,,,47,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,KOVA,vicious,sova,1,,,,,,,,,38,3,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,KOVA,Supmah,astra,,3,,,,,,,,79,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,KOVA,Ale,skye,3,2,,,1,,,,,75,4,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,KOVA,shéd,jett,4,4,,,,,,,,105,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,Team Puñeta,Naschzz,skye,1,1,,,1,,,,,37,2,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,Team Puñeta,b0rja,killjoy,2,,,,,,,,,49,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,Team Puñeta,zorrele,astra,2,,1,,,,,,,47,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,Team Puñeta,MikaEl,sova,1,,,,,,,,,27,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Haven,Team Puñeta,Vasili,jett,2,1,,,,,,,,48,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,KOVA,JESMUND,sage,1,,,,,,,,,29,5,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,KOVA,vicious,sova,6,2,,,,,,,,91,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,KOVA,Supmah,viper,2,1,1,,,,,,,49,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,KOVA,Ale,reyna,2,,2,,,,,,,59,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,KOVA,shéd,jett,4,,1,,,,,,,73,1,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,Team Puñeta,Naschzz,sova,3,1,,,,,,,,70,2,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,Team Puñeta,b0rja,killjoy,,3,,,1,,,,,50,0,2
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,Team Puñeta,zorrele,viper,4,1,,,,,,,,52,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,Team Puñeta,MikaEl,sage,3,,,,1,,,,,35,6,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,KOVA vs Team Puñeta,Icebox,Team Puñeta,Vasili,jett,2,1,,,,,,,,47,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,MANGO,KnightVoice,"breach, sage",1,1,,,1,2,,1,,42,17,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,MANGO,YoungOne,"astra, viper",3,4,,,1,,,,,62,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,MANGO,HaxZorus,sova,3,2,,,,,,,,54,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,MANGO,denzo,jett,7,4,1,,1,,,,,57,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,MANGO,smz,killjoy,7,2,,,1,,,,,93,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,XYZ,HulkzteN,"chamber, viper",4,3,,,2,,,,,60,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,XYZ,Abyssal,"cypher, sage",3,1,,,,,,,,49,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,XYZ,2w1ns,"astra, viper",3,2,,,,,,,,45,2,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,XYZ,LukmaK,sova,4,,,,,,,,,43,4,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,All Maps,XYZ,HyS,"jett, skye",5,3,,,,,,,,49,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,MANGO,KnightVoice,breach,,,,,1,1,,1,,35,9,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,MANGO,YoungOne,astra,2,1,,,1,,,,,45,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,MANGO,HaxZorus,sova,2,1,,,,,,,,45,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,MANGO,denzo,jett,5,2,1,,,,,,,72,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,MANGO,smz,killjoy,5,,,,,,,,,53,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,XYZ,HulkzteN,viper,2,3,,,2,,,,,76,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,XYZ,Abyssal,cypher,2,,,,,,,,,45,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,XYZ,2w1ns,astra,2,2,,,,,,,,45,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,XYZ,LukmaK,sova,2,,,,,,,,,30,4,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Haven,XYZ,HyS,skye,3,3,,,,,,,,67,3,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,MANGO,KnightVoice,sage,1,1,,,,1,,,,49,8,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,MANGO,YoungOne,viper,1,3,,,,,,,,79,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,MANGO,HaxZorus,sova,1,1,,,,,,,,63,0,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,MANGO,denzo,jett,2,2,,,1,,,,,41,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,MANGO,smz,killjoy,2,2,,,1,,,,,133,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,XYZ,HulkzteN,chamber,2,,,,,,,,,44,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,XYZ,Abyssal,sage,1,1,,,,,,,,52,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,XYZ,2w1ns,viper,1,,,,,,,,,45,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,XYZ,LukmaK,sova,2,,,,,,,,,56,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,MANGO vs XYZ,Icebox,XYZ,HyS,jett,2,,,,,,,,,30,0,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,Giants Gaming,Fit1nho,jett,4,3,,,,,,,,66,1,0
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,Giants Gaming,Quick,"astra, sage",3,1,,,,,,,,72,11,1
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Giants Gaming vs NOMAD,All Maps,Giants Gaming,russ,"reyna, sova",7,3,1,,1,,,,,93,1,0
